#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_008596.1	6173520	6174488	-	4537595	tilS	MSMEG_6111	YP_890332.1	322	-	tRNA(Ile)-lysidine synthetase
chr	NC_008596.1	6174467	6175540	-	4532511	-	MSMEG_6112	YP_890333.1	357	-	hypothetical protein MSMEG_6112
chr	NC_008596.1	6175537	6176979	-	4531184	dacB	MSMEG_6113	YP_890334.1	480	-	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase
chr	NC_008596.1	6177063	6177551	+	4531949	ppa	MSMEG_6114	YP_890335.1	162	-	inorganic pyrophosphatase
chr	NC_008596.1	6177612	6178142	+	4535718	-	MSMEG_6116	YP_890336.1	176	-	OHCU decarboxylase
chr	NC_008596.1	6178118	6179122	-	4535201	-	MSMEG_6115	YP_890337.1	334	-	phosphoglycerate dehydrogenase
chr	NC_008596.1	6179128	6180477	-	4533768	-	MSMEG_6117	YP_890338.1	449	-	glucarate dehydratase
chr	NC_008596.1	6180503	6181303	-	4534218	-	MSMEG_6118	YP_890339.1	266	-	IclR-family protein transcriptional regulator
chr	NC_008596.1	6181305	6182027	-	4537493	-	MSMEG_6119	YP_890340.1	240	-	hypothetical protein MSMEG_6119
chr	NC_008596.1	6182024	6183022	-	4531821	-	MSMEG_6120	YP_890341.1	332	-	peptide transporter ATP-binding protein
chr	NC_008596.1	6183015	6184046	-	4533597	-	MSMEG_6121	YP_890342.1	343	-	dipeptide transport ATP-binding protein DppD
chr	NC_008596.1	6184043	6185029	-	4536108	-	MSMEG_6122	YP_890343.1	328	-	ABC transporter
chr	NC_008596.1	6185038	6185967	-	4531514	-	MSMEG_6123	YP_890344.1	309	-	ABC transporter
chr	NC_008596.1	6185995	6187557	-	4536709	-	MSMEG_6124	YP_890345.1	520	-	peptide ABC transporter substrate-binding protein
chr	NC_008596.1	6187851	6188864	+	4535954	-	MSMEG_6126	YP_890346.1	337	-	D-isomer specific 2-hydroxyacid dehydrogenase
chr	NC_008596.1	6188858	6189787	-	4531419	-	MSMEG_6125	YP_890347.1	309	-	transcriptional regulatory protein
chr	NC_008596.1	6190044	6190403	+	4531900	-	MSMEG_6127	YP_890348.1	119	-	anti-anti-sigma factor
chr	NC_008596.1	6190437	6190883	+	4532990	-	MSMEG_6129	YP_890349.1	148	-	hypothetical protein MSMEG_6129
chr	NC_008596.1	6190869	6191315	-	4534793	-	MSMEG_6128	YP_890350.1	148	-	two-component system response regulator
chr	NC_008596.1	6191312	6192889	-	4536992	-	MSMEG_6130	YP_890351.1	525	-	two-component sensor protein
chr	NC_008596.1	6192886	6194094	-	4530965	-	MSMEG_6131	YP_890352.1	402	-	magnesium or manganese-dependent protein phosphatase
chr	NC_008596.1	6194325	6195596	-	4536344	-	MSMEG_6132	YP_890353.1	423	-	glucarate dehydratase
chr	NC_008596.1	6195607	6196530	-	4532288	-	MSMEG_6133	YP_890354.1	307	-	5-dehydro-4-deoxyglucarate dehydratase
chr	NC_008596.1	6196561	6198159	-	4532083	-	MSMEG_6134	YP_890355.1	532	-	NADP-dependent fatty aldehyde dehydrogenase
chr	NC_008596.1	6198302	6198706	-	4532170	-	MSMEG_6135	YP_890356.1	134	-	hypothetical protein MSMEG_6135
chr	NC_008596.1	6198808	6199776	-	4536986	-	MSMEG_6136	YP_890357.1	322	-	membrane protein, TerC family protein
chr	NC_008596.1	6200005	6203940	+	4534097	-	MSMEG_6137	YP_890358.1	1311	-	non-ribosomal peptide synthetase
chr	NC_008596.1	6203937	6205274	+	4530976	-	MSMEG_6138	YP_890359.1	445	-	metallopeptidase
chr	NC_008596.1	6205271	6206551	+	4536689	-	MSMEG_6140	YP_890360.1	426	-	membrane protein
chr	NC_008596.1	6206541	6207134	-	4532395	-	MSMEG_6139	YP_890361.1	197	-	HTH-type transcriptional regulator
chr	NC_008596.1	6207136	6208917	-	4534357	-	MSMEG_6141	YP_890362.1	593	-	N-acyl-D-glutamate amidohydrolase
chr	NC_008596.1	6208979	6209926	-	4536745	-	MSMEG_6142	YP_890363.1	315	-	nucleoside-diphosphate-sugar epimerase
chr	NC_008596.1	6209977	6211740	+	4535089	-	MSMEG_6143	YP_890364.1	587	-	hypothetical protein MSMEG_6143
chr	NC_008596.1	6211742	6213193	-	4531135	-	MSMEG_6144	YP_890365.1	483	-	PE family protein
chr	NC_008596.1	6213505	6214221	+	4534643	-	MSMEG_6145	YP_890366.1	238	-	hypothetical protein MSMEG_6145
chr	NC_008596.1	6214302	6215708	+	4535527	-	MSMEG_6146	YP_890367.1	468	-	ISMsm3, transposase
chr	NC_008596.1	6215883	6216974	+	4537043	-	MSMEG_6147	YP_890368.1	363	-	hypothetical protein MSMEG_6147
chr	NC_008596.1	6217061	6218383	+	4533045	-	MSMEG_6148	YP_890369.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	6218391	6219092	-	4533487	-	MSMEG_6149	YP_890370.1	233	-	IS1096, tnpR protein
chr	NC_008596.1	6219676	6220032	+	4534652	-	MSMEG_6150	YP_890371.1	118	-	4-carboxymuconolactone decarboxylase
chr	NC_008596.1	6220029	6220904	+	4536249	-	MSMEG_6151	YP_890372.1	291	-	alpha/beta hydrolase
chr	NC_008596.1	6221127	6222335	-	4532723	-	MSMEG_6153	YP_890373.1	402	-	DNA polymerase III subunit delta\'
chr	NC_008596.1	6222417	6224108	+	4534525	-	MSMEG_6154	YP_890374.1	563	-	adenylate cyclase
chr	NC_008596.1	6224166	6225488	+	4534792	-	MSMEG_6155	YP_890375.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	6225496	6226197	-	4532417	-	MSMEG_6156	YP_890376.1	233	-	IS1096, tnpR protein
chr	NC_008596.1	6226360	6229170	-	4535825	topA	MSMEG_6157	YP_890377.1	936	-	DNA topoisomerase I
chr	NC_008596.1	6229274	6229867	-	4537185	-	MSMEG_6158	YP_890378.1	197	-	hypothetical protein MSMEG_6158
chr	NC_008596.1	6229963	6230166	-	4533253	-	MSMEG_6159	YP_890379.1	67	-	hypothetical protein MSMEG_6159
chr	NC_008596.1	6230468	6232798	+	4537284	-	MSMEG_6160	YP_890380.1	776	-	ATP-dependent rna helicase, dead/deah box family protein
chr	NC_008596.1	6233070	6234392	+	4535006	-	MSMEG_6161	YP_890381.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	6234400	6235101	-	4532411	-	MSMEG_6162	YP_890382.1	233	-	IS1096, tnpR protein
chr	NC_008596.1	6235347	6236363	+	4532465	-	MSMEG_6163	YP_890383.1	338	-	hypothetical protein MSMEG_6163
chr	NC_008596.1	6236388	6236831	+	4531535	-	MSMEG_6166	YP_890384.1	147	-	hypothetical protein MSMEG_6166
chr	NC_008596.1	6236448	6236774	-	4536371	-	MSMEG_6164	YP_890385.1	108	-	hypothetical protein MSMEG_6164
chr	NC_008596.1	6236785	6237345	-	4534601	-	MSMEG_6165	YP_890386.1	186	-	hypothetical protein MSMEG_6165
chr	NC_008596.1	6237351	6237920	-	4531814	-	MSMEG_6167	YP_890387.1	189	-	type II secretion system protein F
chr	NC_008596.1	6237917	6238549	-	4533430	-	MSMEG_6168	YP_890388.1	210	-	type II secretion system protein F
chr	NC_008596.1	6238524	6238718	+	4534229	-	MSMEG_6170	YP_890389.1	64	-	hypothetical protein MSMEG_6170
chr	NC_008596.1	6238696	6239853	-	4535166	-	MSMEG_6169	YP_890390.1	385	-	type II/IV secretion system protein
chr	NC_008596.1	6239850	6240800	-	4532471	-	MSMEG_6171	YP_890391.1	316	-	hypothetical protein MSMEG_6171
chr	NC_008596.1	6240784	6241332	-	4537306	-	MSMEG_6172	YP_890392.1	182	-	hypothetical protein MSMEG_6172
chr	NC_008596.1	6241372	6242253	+	4532236	-	MSMEG_6173	YP_890393.1	293	-	morphological differentiation-associated protein
chr	NC_008596.1	6242692	6243474	-	4530857	-	MSMEG_6174	YP_890394.1	260	-	IclR family transcriptional regulator
chr	NC_008596.1	6243569	6244549	+	4536031	-	MSMEG_6175	YP_890395.1	326	-	2-keto-3-deoxy-galactonokinase
chr	NC_008596.1	6244546	6245172	+	4534822	-	MSMEG_6176	YP_890396.1	208	-	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
chr	NC_008596.1	6245169	6246317	+	4534964	-	MSMEG_6177	YP_890397.1	382	-	galactonate dehydratase
chr	NC_008596.1	6246323	6247654	+	4534602	-	MSMEG_6178	YP_890398.1	443	-	D-galactonate transporter
chr	NC_008596.1	6247672	6250494	+	4534714	-	MSMEG_6179	YP_890399.1	940	-	acetyl-coenzyme A synthetase
chr	NC_008596.1	6250558	6251238	-	4535921	-	MSMEG_6180	YP_890400.1	226	-	hypothetical protein MSMEG_6180
chr	NC_008596.1	6251348	6251857	-	4536042	-	MSMEG_6181	YP_890401.1	169	-	hypothetical protein MSMEG_6181
chr	NC_008596.1	6251411	6251920	+	4531808	-	MSMEG_6182	YP_890402.1	169	-	hypothetical protein MSMEG_6182
chr	NC_008596.1	6251920	6252870	+	4536803	-	MSMEG_6184	YP_890403.1	316	-	alpha/beta hydrolase
chr	NC_008596.1	6252860	6254050	-	4534332	-	MSMEG_6183	YP_890404.1	396	-	serine protease
chr	NC_008596.1	6254050	6254838	-	4531208	-	MSMEG_6185	YP_890405.1	262	-	NTP pyrophosphohydrolase
chr	NC_008596.1	6254850	6255497	-	4537144	-	MSMEG_6186	YP_890406.1	215	-	hypothetical protein MSMEG_6186
chr	NC_008596.1	6255512	6256291	-	4537384	nth	MSMEG_6187	YP_890407.1	259	-	endonuclease III
chr	NC_008596.1	6256441	6256734	+	4536644	-	MSMEG_6188	YP_890408.1	97	-	hypothetical protein MSMEG_6188
chr	NC_008596.1	6256824	6257498	+	4530875	-	MSMEG_6189	YP_890409.1	224	-	Crp/Fnr family transcriptional regulator protein
chr	NC_008596.1	6257583	6258377	-	4535142	-	MSMEG_6190	YP_890410.1	264	-	metallo-beta-lactamase
chr	NC_008596.1	6258374	6258850	-	4534276	-	MSMEG_6191	YP_890411.1	158	-	translation initiation inhibitor
chr	NC_008596.1	6258847	6259008	-	4537104	-	MSMEG_6192	YP_890412.1	53	-	hypothetical protein MSMEG_6192
chr	NC_008596.1	6259056	6260090	+	4537170	-	MSMEG_6193	YP_890413.1	344	-	anion-transporting ATPase
chr	NC_008596.1	6260087	6261217	+	4532619	-	MSMEG_6195	YP_890414.1	376	-	ion-transporting ATPase
chr	NC_008596.1	6261214	6262032	-	4535450	-	MSMEG_6194	YP_890415.1	272	-	beta-lactamase related protein
chr	NC_008596.1	6262025	6263446	-	4537683	-	MSMEG_6196	YP_890416.1	473	-	gaba permease
chr	NC_008596.1	6263460	6264839	-	4532906	-	MSMEG_6197	YP_890417.1	459	-	diaminopimelate decarboxylase
chr	NC_008596.1	6264963	6266579	-	4535135	-	MSMEG_6198	YP_890418.1	538	-	DNA-binding protein
chr	NC_008596.1	6266743	6267099	-	4534201	-	MSMEG_6199	YP_890419.1	118	-	transcription factor WhiB
chr	NC_008596.1	6267234	6267377	-	4536825	-	MSMEG_6200	YP_890420.1	47	-	hypothetical protein MSMEG_6200
chr	NC_008596.1	6267483	6269849	+	4532387	-	MSMEG_6201	YP_890421.1	788	-	transglycosylase
chr	NC_008596.1	6269949	6270935	+	4531879	-	MSMEG_6202	YP_890422.1	328	-	hypothetical protein MSMEG_6202
chr	NC_008596.1	6270944	6272041	+	4531342	-	MSMEG_6203	YP_890423.1	365	-	cysteine synthase/cystathionine beta-synthase
chr	NC_008596.1	6272624	6272785	+	4537689	-	MSMEG_6205	YP_890424.1	53	-	hypothetical protein MSMEG_6205
chr	NC_008596.1	6272798	6274021	-	4531854	-	MSMEG_6206	YP_890425.1	407	-	serine/threonine protein kinase
chr	NC_008596.1	6274084	6274581	+	4531256	-	MSMEG_6207	YP_890426.1	165	-	hypothetical protein MSMEG_6207
chr	NC_008596.1	6274619	6275416	+	4535912	-	MSMEG_6208	YP_890427.1	265	-	palmitoyl-CoA hydrolase
chr	NC_008596.1	6275481	6275699	+	4537561	-	MSMEG_6209	YP_890428.1	72	-	hypothetical protein MSMEG_6209
chr	NC_008596.1	6275706	6276398	+	4533448	-	MSMEG_6210	YP_890429.1	230	-	hypothetical protein MSMEG_6210
chr	NC_008596.1	6276404	6276556	-	4535573	-	MSMEG_6211	YP_890430.1	50	-	hypothetical protein MSMEG_6211
chr	NC_008596.1	6276681	6277265	+	4535741	-	MSMEG_6212	YP_890431.1	194	-	hemerythrin HHE cation binding domain-containing protein
chr	NC_008596.1	6277327	6278220	-	4537344	-	MSMEG_6213	YP_890432.1	297	-	manganese containing catalase
chr	NC_008596.1	6278296	6278760	-	4532904	-	MSMEG_6214	YP_890433.1	154	-	GatB/Yqey domain-containing protein
chr	NC_008596.1	6278771	6279496	-	4537646	-	MSMEG_6215	YP_890434.1	241	-	hypothetical protein MSMEG_6215
chr	NC_008596.1	6279519	6280592	+	4533949	-	MSMEG_6216	YP_890435.1	357	-	integral membrane protein
chr	NC_008596.1	6280594	6281244	+	4532335	-	MSMEG_6217	YP_890436.1	216	-	integral membrane protein
chr	NC_008596.1	6281226	6282347	+	4531560	-	MSMEG_6218	YP_890437.1	373	-	hypothetical protein MSMEG_6218
chr	NC_008596.1	6282344	6283315	+	4532735	-	MSMEG_6219	YP_890438.1	323	-	ATPase AAA
chr	NC_008596.1	6283315	6284637	+	4535908	-	MSMEG_6220	YP_890439.1	440	-	lipoprotein
chr	NC_008596.1	6284642	6285634	-	4536296	-	MSMEG_6221	YP_890440.1	330	-	integral membrane protein
chr	NC_008596.1	6285668	6286591	+	4531132	-	MSMEG_6222	YP_890441.1	307	-	integral membrane protein
chr	NC_008596.1	6286641	6287210	+	4534500	-	MSMEG_6223	YP_890442.1	189	-	TetR family transcriptional regulator
chr	NC_008596.1	6287282	6288796	+	4534787	-	MSMEG_6225	YP_890443.1	504	-	proton antiporter efflux pump
chr	NC_008596.1	6288786	6290105	-	4532713	-	MSMEG_6224	YP_890444.1	439	-	retinal pigment epithelial membrane protein
chr	NC_008596.1	6290191	6290715	+	4536991	-	MSMEG_6226	YP_890445.1	174	-	transcriptional regulator
chr	NC_008596.1	6290798	6291538	+	4537469	-	MSMEG_6227	YP_890446.1	246	-	PadR family transcriptional regulator
chr	NC_008596.1	6291559	6292239	+	4531910	-	MSMEG_6228	YP_890447.1	226	-	hypothetical protein MSMEG_6228
chr	NC_008596.1	6292243	6293760	-	4536033	glpK	MSMEG_6229	YP_890448.1	505	-	glycerol kinase
chr	NC_008596.1	6293807	6294562	+	4533384	-	MSMEG_6231	YP_890449.1	251	-	hypothetical protein MSMEG_6231
chr	NC_008596.1	6294559	6295710	-	4533198	-	MSMEG_6230	YP_890450.1	383	-	acyltransferase
chr	NC_008596.1	6295741	6297402	-	4536096	katA	MSMEG_6232	YP_890451.1	553	-	catalase KatA
chr	NC_008596.1	6297491	6298297	-	4533620	-	MSMEG_6233	YP_890452.1	268	-	hypothetical protein MSMEG_6233
chr	NC_008596.1	6298376	6299845	+	4533098	-	MSMEG_6234	YP_890453.1	489	-	hypothetical protein MSMEG_6234
chr	NC_008596.1	6299856	6300536	+	4532656	-	MSMEG_6235	YP_890454.1	226	-	thiopurine S-methyltransferase (tpmt) superfamily protein
chr	NC_008596.1	6300742	6301623	+	4534508	-	MSMEG_6237	YP_890455.1	293	-	hypothetical protein MSMEG_6237
chr	NC_008596.1	6301620	6302270	-	4537744	-	MSMEG_6236	YP_890456.1	216	-	two-component system, regulatory protein
chr	NC_008596.1	6302267	6303418	-	4532801	-	MSMEG_6238	YP_890457.1	383	-	two-component system sensor kinase
chr	NC_008596.1	6303617	6304816	-	4535294	-	MSMEG_6239	YP_890458.1	399	-	1,3-propanediol dehydrogenase
chr	NC_008596.1	6304953	6306446	-	4537653	-	MSMEG_6240	YP_890459.1	497	-	hypothetical protein MSMEG_6240
chr	NC_008596.1	6306443	6307501	-	4534101	-	MSMEG_6241	YP_890460.1	352	-	ATPase AAA
chr	NC_008596.1	6307532	6308803	-	4536493	-	MSMEG_6242	YP_890461.1	423	-	alcohol dehydrogenase
chr	NC_008596.1	6308975	6309448	-	4534519	-	MSMEG_6243	YP_890462.1	157	-	response regulator receiver domain-containing protein
chr	NC_008596.1	6309530	6310090	+	4535015	-	MSMEG_6244	YP_890463.1	186	-	TetR family transcriptional regulator
chr	NC_008596.1	6310092	6311297	-	4533280	-	MSMEG_6245	YP_890464.1	401	-	chloramphenicol resistance protein
chr	NC_008596.1	6311487	6312602	-	4531386	-	MSMEG_6246	YP_890465.1	371	-	pyridoxal-phosphate-dependent transferase
chr	NC_008596.1	6312599	6313564	-	4537704	-	MSMEG_6247	YP_890466.1	321	-	hypothetical protein MSMEG_6247
chr	NC_008596.1	6313576	6314259	-	4532675	-	MSMEG_6248	YP_890467.1	227	-	hypothetical protein MSMEG_6248
chr	NC_008596.1	6314259	6315545	-	4533015	-	MSMEG_6249	YP_890468.1	428	-	hypothetical protein MSMEG_6249
chr	NC_008596.1	6315542	6316813	-	4532453	-	MSMEG_6250	YP_890469.1	423	-	glutamate--cysteine ligase
chr	NC_008596.1	6316930	6317583	-	4530991	-	MSMEG_6251	YP_890470.1	217	-	hypothetical protein MSMEG_6251
chr	NC_008596.1	6317589	6318017	-	4534701	-	MSMEG_6252	YP_890471.1	142	-	hypothetical protein MSMEG_6252
chr	NC_008596.1	6318227	6318691	-	4534109	-	MSMEG_6253	YP_890472.1	154	-	fur family protein transcriptional regulator
chr	NC_008596.1	6318744	6319214	-	4533138	-	MSMEG_6254	YP_890473.1	156	-	hypothetical protein MSMEG_6254
chr	NC_008596.1	6319355	6320461	-	4531509	-	MSMEG_6255	YP_890474.1	368	-	hypothetical protein MSMEG_6255
chr	NC_008596.1	6320473	6321513	-	4532348	asd	MSMEG_6256	YP_890475.1	346	-	aspartate-semialdehyde dehydrogenase
chr	NC_008596.1	6321515	6322780	-	4535118	-	MSMEG_6257	YP_890476.1	421	-	aspartate kinase
chr	NC_008596.1	6322878	6323498	+	4535993	-	MSMEG_6258	YP_890477.1	206	-	nitroreductase
chr	NC_008596.1	6323614	6324864	+	4531855	amt	MSMEG_6259	YP_890478.1	416	-	ammonium transporter
chr	NC_008596.1	6324998	6326302	+	4534835	glnT	MSMEG_6260	YP_890479.1	434	-	glutamine synthetase
chr	NC_008596.1	6326334	6327203	+	4536853	-	MSMEG_6261	YP_890480.1	289	-	glutamine amidotransferase
chr	NC_008596.1	6327191	6327886	+	4537369	-	MSMEG_6262	YP_890481.1	231	-	FwdC/FmdC family protein
chr	NC_008596.1	6327886	6329226	+	4534424	-	MSMEG_6263	YP_890482.1	446	-	glutamate synthase
chr	NC_008596.1	6329223	6330410	+	4535905	-	MSMEG_6264	YP_890483.1	395	-	oxidoreductase
chr	NC_008596.1	6330437	6331087	+	4536669	-	MSMEG_6265	YP_890484.1	216	-	transcriptional regulator
chr	NC_008596.1	6331259	6332059	+	4533881	-	MSMEG_6266	YP_890485.1	266	-	thiocyanate hydrolase subunit beta
chr	NC_008596.1	6332056	6332766	+	4531923	-	MSMEG_6267	YP_890486.1	236	-	thiocyanate hydrolase subunit gamma
chr	NC_008596.1	6332779	6333120	+	4531758	-	MSMEG_6268	YP_890487.1	113	-	ScnB protein
chr	NC_008596.1	6333151	6334521	+	4531043	mgtE	MSMEG_6269	YP_890488.1	456	-	magnesium transporter
chr	NC_008596.1	6334613	6334762	-	4537425	-	MSMEG_6270	YP_890489.1	49	-	hypothetical protein MSMEG_6270
chr	NC_008596.1	6334688	6336496	+	4532517	leuA	MSMEG_6271	YP_890490.1	602	-	2-isopropylmalate synthase
chr	NC_008596.1	6336680	6339892	+	4536818	-	MSMEG_6272	YP_890491.1	1070	-	NAD-glutamate dehydrogenase
chr	NC_008596.1	6340016	6340402	+	4535649	-	MSMEG_6273	YP_890492.1	128	-	integral membrane protein
chr	NC_008596.1	6340183	6340407	+	4532181	-	MSMEG_6274	YP_890493.1	74	-	hypothetical protein MSMEG_6274
chr	NC_008596.1	6340409	6341422	-	4532602	-	MSMEG_6275	YP_890494.1	337	-	DNA polymerase III subunit epsilon
chr	NC_008596.1	6341496	6342719	+	4531285	-	MSMEG_6276	YP_890495.1	407	-	mur ligase
chr	NC_008596.1	6342716	6343435	+	4536852	-	MSMEG_6277	YP_890496.1	239	-	cobyric acid synthase
chr	NC_008596.1	6343526	6344236	-	4533305	-	MSMEG_6278	YP_890497.1	236	-	metallo-beta-lactamase superfamily protein
chr	NC_008596.1	6344309	6344920	-	4536974	recR	MSMEG_6279	YP_890498.1	203	-	recombination protein RecR
chr	NC_008596.1	6344931	6345239	-	4534244	-	MSMEG_6280	YP_890499.1	102	-	hypothetical protein MSMEG_6280
chr	NC_008596.1	6345388	6346182	+	4535440	-	MSMEG_6281	YP_890500.1	264	-	N-acetylmuramoyl-L-alanine amidase
chr	NC_008596.1	6346190	6346627	-	4535862	-	MSMEG_6282	YP_890501.1	145	-	KanY protein
chr	NC_008596.1	6346717	6348117	+	4536301	-	MSMEG_6283	YP_890502.1	466	-	FAD binding domain-containing protein
chr	NC_008596.1	6348114	6349427	+	4532050	-	MSMEG_6284	YP_890503.1	437	-	cyclopropane-fatty-acyl-phospholipid synthase
chr	NC_008596.1	6349463	6351460	-	4535738	-	MSMEG_6285	YP_890504.1	665	-	DNA polymerase III subunits gamma and tau
chr	NC_008596.1	6351487	6352773	-	4537464	-	MSMEG_6286	YP_890505.1	428	-	aspartate transaminase
chr	NC_008596.1	6353155	6354036	+	4532218	-	MSMEG_6288	YP_890506.1	293	-	hypothetical protein MSMEG_6288
chr	NC_008596.1	6354081	6355103	+	4532927	-	MSMEG_6289	YP_890507.1	340	-	trypsin
chr	NC_008596.1	6355142	6356653	+	4531033	-	MSMEG_6290	YP_890508.1	503	-	DNA-binding protein
chr	NC_008596.1	6356801	6358051	+	4532644	-	MSMEG_6291	YP_890509.1	416	-	D-amino-acid dehydrogenase
chr	NC_008596.1	6358172	6358645	+	4532027	-	MSMEG_6292	YP_890510.1	157	-	transcription elongation factor GreA
chr	NC_008596.1	6358686	6359258	+	4533895	-	MSMEG_6293	YP_890511.1	190	-	transcriptional regulatory protein
chr	NC_008596.1	6359407	6360657	+	4534653	-	MSMEG_6294	YP_890512.1	416	-	caib/baif family protein
chr	NC_008596.1	6360654	6362012	+	4536805	-	MSMEG_6295	YP_890513.1	452	-	shikimate transporter
chr	NC_008596.1	6362009	6363139	+	4534495	-	MSMEG_6296	YP_890514.1	376	-	5-exo-alcohol dehydrogenase
chr	NC_008596.1	6363136	6364671	+	4532728	-	MSMEG_6297	YP_890515.1	511	-	aldehyde dehydrogenase
chr	NC_008596.1	6364671	6365567	+	4534549	-	MSMEG_6298	YP_890516.1	298	-	malyl-CoA lyase
chr	NC_008596.1	6365564	6366517	+	4531806	-	MSMEG_6299	YP_890517.1	317	-	glyoxylate reductase
chr	NC_008596.1	6366544	6367221	+	4536550	-	MSMEG_6300	YP_890518.1	225	-	GntR family transcriptional regulator
chr	NC_008596.1	6367237	6368289	-	4535759	ligD	MSMEG_6301	YP_890519.1	350	-	DNA polymerase LigD polymerase subunit
chr	NC_008596.1	6368286	6369332	-	4533888	ligC	MSMEG_6302	YP_890520.1	348	-	ATP-dependent DNA ligase
chr	NC_008596.1	6369392	6370456	+	4537064	ligC	MSMEG_6304	YP_890521.1	354	-	ATP-dependent DNA ligase
chr	NC_008596.1	6370453	6371685	-	4533622	-	MSMEG_6303	YP_890522.1	410	-	para-nitrobenzyl esterase
chr	NC_008596.1	6371770	6372138	+	4532495	-	MSMEG_6305	YP_890523.1	122	-	hypothetical protein MSMEG_6305
chr	NC_008596.1	6372152	6373030	+	4533375	gltX	MSMEG_6306	YP_890524.1	292	-	glutamyl-Q tRNA(Asp) synthetase
chr	NC_008596.1	6373123	6374550	+	4537145	-	MSMEG_6307	YP_890525.1	475	-	glutamine-binding periplasmic protein/glutamine transporter permease
chr	NC_008596.1	6374547	6375320	+	4532636	-	MSMEG_6309	YP_890526.1	257	-	ABC transporter ATP-binding protein
chr	NC_008596.1	6375317	6375430	-	4532369	-	MSMEG_6308	YP_890527.1	37	-	hypothetical protein MSMEG_6308
chr	NC_008596.1	6375427	6376752	-	4531311	-	MSMEG_6310	YP_890528.1	441	-	4-hydroxybutyrate CoA-transferase
chr	NC_008596.1	6376779	6377996	-	4537318	lys1	MSMEG_6311	YP_890529.1	405	-	saccharopine dehydrogenase
chr	NC_008596.1	6378073	6379317	-	4535593	-	MSMEG_6312	YP_890530.1	414	-	cytochrome P450
chr	NC_008596.1	6379351	6380595	-	4532694	tgt	MSMEG_6313	YP_890531.1	414	-	queuine tRNA-ribosyltransferase
chr	NC_008596.1	6380664	6381155	+	4534178	-	MSMEG_6315	YP_890532.1	163	-	lipoprotein LpqH
chr	NC_008596.1	6381142	6382050	-	4533507	-	MSMEG_6314	YP_890533.1	302	-	haloalkane dehalogenase
chr	NC_008596.1	6382186	6382716	+	4532951	-	MSMEG_6316	YP_890534.1	176	-	lipoprotein LpqH
chr	NC_008596.1	6382820	6383470	+	4532379	-	MSMEG_6317	YP_890535.1	216	-	lipolytic protein G-D-S-L
chr	NC_008596.1	6383481	6385259	+	4534600	-	MSMEG_6319	YP_890536.1	592	-	penicillin-binding protein, transpeptidase
chr	NC_008596.1	6385224	6386960	-	4532125	-	MSMEG_6318	YP_890537.1	578	-	diol dehydratase reactivation protein
chr	NC_008596.1	6386957	6387301	-	4535724	-	MSMEG_6320	YP_890538.1	114	-	diol dehydrase subunit gamma
chr	NC_008596.1	6387298	6389571	-	4534141	-	MSMEG_6321	YP_890539.1	757	-	glycerol dehydratase large subunit
chr	NC_008596.1	6389612	6390985	-	4537099	-	MSMEG_6322	YP_890540.1	457	-	bifunctional wax ester synthase/acyl-CoA diacylglycerol acyltransferase
